"uid","title","species"
"WOS:000179402700002","Size structure and feeding dynamics in estuarine clupeoid fish schools: field evidence for the school trap hypothesis","Sprattus sprattus"
"WOS:000179422700009","Textural analyses of sidescan sonar imagery from two mound provinces in the Porcupine Seabight","Madrepora pertusa"
"WOS:000179435000015","Effect of new soil metal immobilizing agents on metal toxicity to terrestrial invertebrates","Enchytraeus albidus"
<<<<<<< HEAD
"WOS:000179441100009","New records of marine benthic algae for the Mozambican coast, collected at Inhaca Island","Tricleocarpa cylindrica"
=======
"WOS:000179441100009","New records of marine benthic algae for the Mozambican coast, collected at Inhaca Island","Sargassum crassifolium"
>>>>>>> 254c1b708781ede9a3e69a06635476196c0c6534
"WOS:000179515900025","Isolation, identification, and synthesis of a disulfated sulfakinin from the central nervous system of an arthropod, the white shrimp Litopenaeus vannamei","Litopenaeus vannamei"
"WOS:000179522500014","Some Eocene species of marine pyritized diatoms in the core of Saint-Josse (France)","Fenestrella antiqua"
"WOS:000179529300054","Dual effects of an extra disulfide bond on the activity and stability of a cold-adapted alpha-amylase","Pseudoalteromonas haloplanktis"
"WOS:000179541300006","Atherina punctata and Atherina lagunae (Pisces, Atherinidae), new species in the Mediterranean Sea. 1. Biometric investigations of three Atherinid species","Atherina punctata"
"WOS:000179630100007","Sternal recumbency or suspension by the hind legs immediately after delivery improves respiratory and metabolic adaptation to extra uterine life in newborn calves delivered by caesarean section","Extra extra"
"WOS:000179659000075","Biotransformation of geraniol and nerol by sporulated surface cultures of Aspergillus niger","Penicillium chrysogenum"
"WOS:000179696200005","Ab initio investigation of the Young's modulus of polyamide-6","Modulus modulus"
"WOS:000179736300004","Connective synthesis of polysubstituted tetrahydropyrans by a novel and stereocontrolled metallo-ene/intramolecular Sakurai cyclization sequence","Amphidinium klebsii"
"WOS:000179799200026","The sea anemone Bunodosoma granulifera contains surprisingly efficacious and potent insect-selective toxins","Bunodosoma granulifera"
"WOS:000179838100015","Enterovibrio norvegicus gen. nov., sp nov., isolated from the gut of turbot (Scophthalmus maximus) larvae: a new member of the family Vibrionaceae","Scophthalmus maximus"
"WOS:000179838100041","Phylogeny of Maricaulis Abraham et al. 1999 and proposal of Maricaulis virginensis sp nov., M-parjimensis sp nov., M-washingtonensis sp nov and M-salignorans sp nov.","Maricaulis washingtonensis"
"WOS:000179879500045","Analytic ab initio determination of the elastic modulus in stereoregular polymers: Analytical integral derivatives, long-range effects, implementation, and examples","Modulus modulus"
"WOS:000179910900014","Morphology and systematics of Sciurothamnion stegengae gen. et sp Nov (Ceramiaceae, Rhodophyta) from the Indo-Pacific","Sciurothamnion stegengae"
"WOS:000179954300004","Lactarius (Basidiomycota, Russulaceae) in Papua New Guinea. 3. Two new Lactarius species in subgenus Plinthogali","Lactarius lactarius"
"WOS:000179955400023","Preliminary X-ray crystallographic analysis of tRNA pseudouridine 55 synthase from the thermophilic eubacterium Thermotoga maritima","Thermotoga maritima"
"WOS:000180082100008","Clinal genetic variation and isolation by distance in the European eel Anguilla anguilla (L.)","Gadus morhua"
"WOS:000180085100013","Cyst-based toxicity tests. XI. Influence of the type of food on the intrinsic growth rate of the rotifer Brachionus calyciflorus in short-chronic toxicity tests","Brachionus plicatilis"
"WOS:000180140800019","Optimisation of T-ISO biomass production rich in essential fatty acids I. Effect of different light regimes on growth and biomass production","Isochrysis galbana"
"WOS:000180140800020","Optimisation of T-ISO biomass production rich in essential fatty acids II. Effect of different light regimes on the production of fatty acids","Nannochloropsis oculata"
"WOS:000180156800011","Regeneration status of mangrove forests in Mida Creek, Kenya: A compromised or secured future?","Rhizophora mucronata"
<<<<<<< HEAD
"WOS:000180272600015","Characterization of a novel intracellular endopeptidase of the alpha/beta hydrolase family from Streptomyces coelicolor A3(2)","Thermoplasma acidophilum"
=======
>>>>>>> 254c1b708781ede9a3e69a06635476196c0c6534
"WOS:000180286700015","Aspergillus terreus in a cystic fibrosis clinic: environmental distribution and patient colonization pattern","Aspergillus terreus"
"WOS:000180290900005","Antimicrobial compounds of low molecular mass are constitutively present in insects: Characterisation of beta-alanyl-tyrosine","Bullata bullata"
"WOS:000180338900006","The lichen flora of the Boulonnais (France, Pas-de-Calais)","Lichina confinis"
"WOS:000180350200003","Spatial patterns of the hyperbenthos of subtidal sandbanks in the southern North Sea","Schistomysis spiritus"
"WOS:000180393700006","Improved performance of an intensive rotifer culture system by using a nitrifying inoculum (ABIL)","Brachionus plicatilis"
"WOS:000180436900003","Diel activity of Sarpa salpa (Sparidae) by ultrasonic telemetry in a Posidonia oceanica meadow of Corsica (Mediterranean Sea)","Sarpa salpa"
<<<<<<< HEAD
"WOS:000180446200009","Primary cultures from the marine sponge Xestospongia muta (Petrosiidae, Haplosclerida)","Suberites domuncula"
"WOS:000180464700006","Genetic differentiation in life history between Daphnia galeata populations: an adaptation to local predation regimes?","Hyalina hyalina"
"WOS:000180565300007","Reproductive cycle and spawning induction in the gregarious brittle star Ophiothrix fragilis (Echinodermata) in the Oosterschelde (Netherlands)","Strongylocentrotus purpuratus"
=======
"WOS:000180464700006","Genetic differentiation in life history between Daphnia galeata populations: an adaptation to local predation regimes?","Hyalina hyalina"
"WOS:000180565300007","Reproductive cycle and spawning induction in the gregarious brittle star Ophiothrix fragilis (Echinodermata) in the Oosterschelde (Netherlands)","Ophiothrix fragilis"
>>>>>>> 254c1b708781ede9a3e69a06635476196c0c6534
"WOS:000180565300011","Ultrastructural study of cuticle formation during embryogenesis of the free-living marine nematode Enoplus demani (Enoplida)","Enoplus demani"
"WOS:000180677700005","A cellulose-binding module of the Trichoderma reesei beta-mannanase Man5A increases the. mannan-hydrolysis of complex substrates","Aspergillus nidulans"
"WOS:000180692100011","Molecular characterization, function and regulation of ammonium transporters (Amt) and ammonium-metabolizing enzymes (GS, NADP-GDH) in the ectomycorrhizal fungus Hebeloma cylindrosporum","Aspergillus nidulans"
"WOS:000180692300015","Purification, characterisation and mode of action of an endo-polygalacturonase from the psychrophilic fungus Mucor flavus","Aspergillus ustus"
"WOS:000180927400007","Familial and environmental determinants for wheezing and asthma in a case-control study of school children in Palestine","Alternaria tenuis"
"WOS:000180943000012","Effects of 17 alpha-ethinylestradiol on sexual development of the amphipod Hyalella azteca","Tisbe battagliai"
"WOS:000180960900002","Fungitoxic phenols from carnation (Dianthus caryophyllus) effective against Fusarium oxysporum f. sp dianthi","Fusarium oxysporum"
<<<<<<< HEAD
"WOS:000180997600017","Aspartate transcarbamylase from the hyperthermophilic Archaeon Pyrococcus abyssi: Thermostability and 1.8 A resolution crystal structure of the catalytic subunit complexed with the bisubstrate analogue N-phosphonacetyl-L-aspartate","Thermotoga maritima"
"WOS:000181048600010","Three new species of Enhydrosoma and a new record of Enhydrosoma lacunae (Copepoda : Harpacticoida : Cletodidae) from the Eastern Tropical Pacific","Enhydrosoma vicinum"
"WOS:000181068900002","Regulation of arginine biosynthesis in the psychropiezophilic bacterium Moritella profunda: in vivo repressibility and in vitro repressor-operator contact probing","Thermotoga maritima"
"WOS:000181071600012","Biotransformation of (R)-(+)- and (S)-(-)-limonene to alpha-terpineol by Penicillium digitatum - investigation of the culture conditions","Penicillium digitatum"
"WOS:000181089000020","Perfluorooctane sulfonic acid in bib (Trisopterus luscus) and plaice (Pleuronectes platessa) from the Western Scheldt and the Belgian North Sea: Distribution and biochemical effects","Pleuronectes platessa"
"WOS:000181121300009","Efficacy of ivermectin and moxidectin against Otostrongylus circumlitus and Parafilaroides gymnurus in harbour seals (Phoca vitulina)","Parafilaroides gymnurus"
"WOS:000181129300034","Impact of algal diets and emulsions on the fatty acid composition and content of selected tissues of adult broodstock of the Chilean scallop Argopecten pupuratus (Lamarck, 1819)","Tetraselmis suecica"
"WOS:000181129300046","Supplementation of EPA and DHA emulsions to a Dunaliella tertiolecta diet: effect on growth and lipid composition of scallop larvae, Argopecten purpuratus (Lamarck, 1819)","Tapes philippinarum"
=======
"WOS:000180997600017","Aspartate transcarbamylase from the hyperthermophilic Archaeon Pyrococcus abyssi: Thermostability and 1.8 A resolution crystal structure of the catalytic subunit complexed with the bisubstrate analogue N-phosphonacetyl-L-aspartate","Pyrococcus abyssi"
"WOS:000181048600010","Three new species of Enhydrosoma and a new record of Enhydrosoma lacunae (Copepoda : Harpacticoida : Cletodidae) from the Eastern Tropical Pacific","Enhydrosoma vicinum"
"WOS:000181068900002","Regulation of arginine biosynthesis in the psychropiezophilic bacterium Moritella profunda: in vivo repressibility and in vitro repressor-operator contact probing","Moritella profunda"
"WOS:000181071600012","Biotransformation of (R)-(+)- and (S)-(-)-limonene to alpha-terpineol by Penicillium digitatum - investigation of the culture conditions","Penicillium digitatum"
"WOS:000181089000020","Perfluorooctane sulfonic acid in bib (Trisopterus luscus) and plaice (Pleuronectes platessa) from the Western Scheldt and the Belgian North Sea: Distribution and biochemical effects","Pleuronectes platessa"
"WOS:000181121300009","Efficacy of ivermectin and moxidectin against Otostrongylus circumlitus and Parafilaroides gymnurus in harbour seals (Phoca vitulina)","Parafilaroides gymnurus"
"WOS:000181129300034","Impact of algal diets and emulsions on the fatty acid composition and content of selected tissues of adult broodstock of the Chilean scallop Argopecten pupuratus (Lamarck, 1819)","Placopecten magellanicus"
"WOS:000181129300046","Supplementation of EPA and DHA emulsions to a Dunaliella tertiolecta diet: effect on growth and lipid composition of scallop larvae, Argopecten purpuratus (Lamarck, 1819)","Pecten purpuratus"
>>>>>>> 254c1b708781ede9a3e69a06635476196c0c6534
"WOS:000181169300035","Paracoccus zeaxanthinifaciens sp nov., a zeaxanthin-producing bacterium","Paracoccus zeaxanthinifaciens"
"WOS:000181169300036","Vibrio rotiferianus sp nov., isolated from cultures of the rotifer Brachionus plicatilis","Brachionus plicatilis"
"WOS:000181169300046","Vibrio coralliilyticus sp nov., a temperature-dependent pathogen of the coral Pocillopora damicornis","Pocillopora damicornis"
"WOS:000181195100115","The structure of a cold-adapted family 8 xylanase at 1.3 angstrom resolution - Structural adaptations to cold and investigation of the active site","Pseudoalteromonas haloplanktis"
"WOS:000181292600005","Vasculitis and the gastrointestinal tract","Purpura nodosa"
<<<<<<< HEAD
"WOS:000181318700021","Quantitative dynamics of PCB transfer from mother to pup during lactation in UK grey seals Halichoerus grypus","Stenella coeruleoalba"
=======
"WOS:000181318700021","Quantitative dynamics of PCB transfer from mother to pup during lactation in UK grey seals Halichoerus grypus","Halichoerus grypus"
>>>>>>> 254c1b708781ede9a3e69a06635476196c0c6534
"WOS:000181318700022","Dynamics of PCB transfer from mother to pup during lactation in UK grey seals Halichoerus grypus: differences in PCB profile between compartments of transfer and changes during the lactation period","Phoca groenlandica"
"WOS:000181398000008","Effect of salinity on natural community and production of Litopenaeus vannamei (Boone), within experimental zero-water exchange culture systems","Penaeus vannamei"
