"uid","title","species"
"WOS:000379547900023","Reproductive toxicity of binary and ternary mixture combinations of nickel, zinc, and lead to Ceriodaphnia dubia is best predicted with the independent action model","trout"
"WOS:000379554800001","A three-dimensional classification for mathematical pore shape description in complex carbonate reservoir rocks","permit"
"WOS:000379557100017","VALDUVIS: An innovative approach to assess the sustainability of fishing activities","fish"
"WOS:000379560800006","Why ritual plant use has ethnopharmacological relevance","plants"
"WOS:000379585600003","On the inseparability of slip and gap-error","slip"
"WOS:000379590900016","Experimental study on local bond stress-slip relationship in self-compacting concrete","slip"
"WOS:000379591500005","Characterization of bacterial communities associated with Brassica napus L. growing on a Zn-contaminated soil and their effects on root growth","bacteria"
"WOS:000379597700008","Peculiar orientational disorder in 4-bromo-4 '-nitro-biphenyl (BNBP) and 4-bromo-4 '-cyanobiphenyl (BCNBP) leading to bipolar crystals","electric rays"
"WOS:000379602300014","Non-target effects of commonly used plant protection products in roses on the predatory mite Euseius gallicus Kreiter & Tixier (Acari: Phytoseidae)","water mites"
"WOS:000379626200007","Functional Morphology of the Feeding Apparatus in Simenchelys parasitica (Simenchelyinae: Synaphobranchidae), an Alleged Parasitic Eel","moray eels"
"WOS:000379633000020","The role of SiC as a diffusion barrier in the formation of graphene on Si(111)","augers"
"WOS:000379642600004","Smelting of Bauxite Residue (Red Mud) in View of Iron and Selective Rare Earths Recovery","smelts"
"WOS:000379683300021","Chemotherapy port related lymphedema after axillary lymph node dissection","old woman"
"WOS:000379693700011","Polyphasic characterization of 10 selected ecologically relevant filamentous cyanobacterial strains from the South Shetland Islands, Maritime Antarctica","Ross"
"WOS:000379704500005","FRANKS AND VARANGIANS IN GEORGIA AND ARMENIA IN EARLY AND HIGH MIDDLE AGES","Noah's ark"
"WOS:000379708500003","Searching for a Mate: Pheromone-Directed Movement of the Benthic Diatom Seminavis robusta","diatoms"
"WOS:000379727600001","Antimicrobials: a global alliance for optimizing their rational use in intra-abdominal infections (AGORA)","gram-negative bacteria"
"WOS:000379733800009","A field-to-desktop toolchain for X-ray CT densitometry enables tree ring analysis","temperate basses"
"WOS:000379756100002","Effects of eukaryotic pathogens (Chytridiomycota and Oomycota) on marine benthic diatom communities in the Solthorn tidal flat (southern North Sea, Germany)","diatoms"
"WOS:000379760700002","Statistical controversies in clinical research: the importance of importance","permit"
"WOS:000379770500024","The Dynamics and Turnover of Tau Aggregates in Cultured Cells INSIGHTS INTO THERAPIES FOR TAUOPATHIES","tangle"
"WOS:000379771100038","Structural Mimicry of Receptor Interaction by Antagonistic Interleukin-6 (IL-6) Antibodies","spotted ray"
"WOS:000379783400015","The impact of diet, habitat use, and behaviour on head shape evolution in homalopsid snakes","crustaceans"
"WOS:000379791200001","Antibiotic strategies in the era of multidrug resistance","gram-negative bacteria"
"WOS:000379792700050","THERMAL PROPERTY MEASUREMENT OF THIN FIBERS - A DIRECT APPROACH","spiders"
"WOS:000379810700001","Air-ice carbon pathways inferred from a sea ice tank experiment","sea rose"
"WOS:000379812200004","Lanice conchilega structures carbon flows in soft-bottom intertidal areas","tubeworm"
"WOS:000379812200012","Wandering mussels: using natural tags to identify connectivity patterns among Marine Protected Areas","bivalves"
"WOS:000379815700014","Centenarians' Marital History and Living Arrangements: Pathways to Extreme Longevity","old woman"
"WOS:000379816700001","Contraceptive method choice among women in slum and non-slum communities in Nairobi, Kenya","old woman"
"WOS:000379826400014","Synthesis and Kinetic Characterisation of Water-Soluble Fluorogenic Acyl Donors for Transglutaminase 2","water bears"
"WOS:000379860300005","Agricultural waste amendments improve inundation treatment of soil contaminated with potato cyst nematodes, Globodera rostochiensis and G-pallida","nematodes"
"WOS:000379880100010","Towards accuracy improvement in single point incremental forming of shallow parts formed under laser assisted conditions","zoned cone"
"WOS:000379912500005","Structural and functional studies of the glycoside hydrolase family 3 beta-glucosidase Cel3A from the moderately thermophilic fungus Rasamsonia emersonii","fungi"
"WOS:000379920500011","Glacial onset predated Late Ordovician climate cooling","sea rose"
"WOS:000379926500013","Sleep in amphibians and reptiles: a review and a preliminary analysis of evolutionary patterns","reptiles"
"WOS:000379937500007","Floral specialization for different pollinators and divergent use of the same pollinator among co-occurring Impatiens species (Balsaminaceae) from Southeast Asia","flower animals"
"WOS:000379948300003","Comparative chemical screening and genetic analysis reveal tentoxin as a new virulence factor in Cochliobolus miyabeanus, the causal agent of brown spot disease on rice","spot"
"WOS:000379956700017","Opinions of veterinarians on antimicrobial use in farm animals in Flanders and the Netherlands","animals"
"WOS:000379962600003","Adaptive-passive control of structure-borne noise of rotating machinery using a pair of shunted inertial actuators","bears"
"WOS:000379970700016","Semi-automatic outlining of levator hiatus","cod"
"WOS:000379975700015","Can breeder reproductive status, performance and egg quality be enhanced by supplementation and transition of n-3 fatty acids?","Ross"
"WOS:000380003600001","A global call for action to include gender in research impact assessment","swans"
"WOS:000380017200022","Hamstring and Quadriceps Isokinetic Strength Deficits Are Weak Risk Factors for Hamstring Strain Injuries: A 4-Year Cohort Study","footballer"
"WOS:000380019000005","Comparative genetic population structure of three endangered giant clams (Cardiidae: Tridacna species) throughout the Indo-West Pacific: implications for divergence, connectivity and conservation","red coral"
"WOS:000380019800001","Inter- and intraspecific variation in the surface pattern of the dermal bones of two sturgeon species","sturgeons"
"WOS:000380034000013","A 63-Year-Old Woman with a Right Frontal Lesion Rheumatoid meningitis (RM).","old woman"
"WOS:000380040600012","A Review of Dynamic Models of Hot-Melt Extrusion","slip"
"WOS:000380047400011","Germline development in amniotes: A paradigm shift in primordial germ cell specification","vertebrates"
"WOS:000380059900006","Vegetative Bacillus amyloliquefaciens cells do not confer protection against necrotic enteritis in broilers despite high antibacterial activity of its supernatant against Clostridium perfringens in vitro","Ross"
"WOS:000380070400016","The final spawning ground of Tachypleus gigas (Muller, 1785) on the east Peninsular Malaysia is at risk: a call for action","sand crabs "
"WOS:000380072900006","Why pigs are free-roaming: Communities' perceptions, knowledge and practices regarding pig management and taeniosis/cysticercosis in a Taenia solium endemic rural area in Eastern Zambia","tapeworms"
"WOS:000380072900014","Free-living protozoa in the gastrointestinal tract and feces of pigs: Exploration of an unknown world and towards a protocol for the recovery of free-living protozoa","flagellates"
"WOS:000380073000036","Prebiotic chemicals-amino acid and phosphorus-in the coma of comet 67P/Churyumov-Gerasimenko","comet"
"WOS:000380081300006","Functional Antagonism of Human CD40 Achieved by Targeting a Unique Species-Specific Epitope","dab"
"WOS:000380085800004","FOR THE EDITION OF A MULTILINGUISTIC EPISTOLARY CORPUS. NOTES ON THE RELATIONSHIP BETWEEN HANDWRITING AND PRONUNCIATION IN ITALIAN TEXTS OF THE FIFTEENTH CENTURY AND SIXTEENTH CENTURY","permit"
"WOS:000380103200006","Children's voices, folk songs and broken families in life according to Muriel and Valentin","Argentines"
"WOS:000380118200001","Epiphytic bryozoans on Neptune grass - a sample-based data set","sea grass"
"WOS:000380133400008","Cost or benefit for growth and flowering of seedlings and juvenile grassland plants in a dung environment","gut weed"
"WOS:000380141000011","Take-off speed in jumping mantises depends on body size and a power-limited mechanism","long legs"
"WOS:000380143300023","On the subject of homosexuality: What Freud said","white death"
"WOS:000380152400005","Hand grip strength as a screening tool for frailty in older patients with haematological malignancies","old woman"
"WOS:000380178900020","Soil nutrient loss due to tuber crop harvesting and its environmental impact in the North China Plain","beet"
"WOS:000380246400008","Freeze-dried mucoadhesive polymeric system containing pegylated lipoplexes: Towards a vaginal sustained released system for siRNA","sponges"
"WOS:000380267100013","Palladium-Catalyzed Construction of Amidines from Arylboronic Acids under Oxidative Conditions","domino"
"WOS:000380268400013","Structural and Functional Composition of Benthic Nematode Assemblages During a Natural Recovery Process of Zostera noltii Seagrass Beds","nematodes"
"WOS:000380282100014","Density-dependence across dispersal stages in a hermaphrodite land snail: insights from discrete choice models","snails"
"WOS:000380289900052","Identification of specific bovine blood biomarkers with a non-targeted approach using HPLC ESI tandem mass spectrometry","animals"
"WOS:000380291200021","Toward ""Green"" Hybrid Materials: Core-Shell Particles with Enhanced Impact Energy Absorbing Ability","hard shell"
"WOS:000380324200006","Preventing species invasion: A role for integrative taxonomy?","red trees"
"WOS:000380333900001","First report of monogenean flatworms from Lake Tana, Ethiopia: gill parasites of the commercially important Clarias gariepinus (Teleostei: Clariidae) and Oreochromis niloticus tana (Teleostei: Cichlidae)","tilapia"
"WOS:000380360500071","The Filum Terminale: A Cadaver Study of Anatomy, Histology, and Elastic Properties","zoned cone"
"WOS:000380369900061","Ecotoxicological potential of antibiotic pollution-industrial wastewater: bioavailability, biomarkers, and occurrence in Mytilus galloprovincialis","Mediterranean mussel"
"WOS:000380378100002","Characterisation of amphimictic and parthenogenetic populations of Pratylenchus bolivianus Corbett, 1983 (Nematoda: Pratylenchidae) and their phylogenetic relationships with closely related species","nematodes"
"WOS:000380385100016","An inversion method for cometary atmospheres","comet"
"WOS:000380550900012","DUF3380 Domain from a Salmonella Phage Endolysin Shows Potent N-Acetylmuramidase Activity","gram-negative bacteria"
"WOS:000380594600015","First report of Rickettsia raoultii in field collected Dermacentor reticulatus ticks from Austria","bears"
"WOS:000380596400019","Effectiveness of crizotinib in a patient with ALK IHC-positive/FISH-negative metastatic lung adenocarcinoma","fish"
